,statistic,Location,Opp,mean,std,max,min,median,n_games,mean_all,std_all,max_all,min_all,median_all,n_games_all
43,+/-,Home,IND,10.0,12.678722333105966,24.0,-7.0,12.0,9,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
44,+/-,Home,LAC,13.84,13.698175060934211,42.0,-13.0,9.0,25,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
45,+/-,Home,LAL,9.8,17.530381790317225,36.0,-23.0,6.0,15,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
46,+/-,Home,MEM,9.833333333333334,14.936138567049973,37.0,-12.0,11.5,18,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
47,+/-,Home,MIA,4.857142857142857,13.873578863299494,25.0,-12.0,4.0,7,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
48,+/-,Home,MIL,1.125,14.66226936245351,18.0,-24.0,5.0,8,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
49,+/-,Home,MIN,13.666666666666666,7.852812659593164,28.0,-3.0,16.0,15,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
50,+/-,Home,NJN,21.5,14.849242404917497,32.0,11.0,21.5,2,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
51,+/-,Home,NOH,4.2,9.038805230781335,14.0,-5.0,3.0,5,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
52,+/-,Home,NOP,14.76923076923077,7.980746061134115,27.0,3.0,12.0,13,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
53,+/-,Home,NYK,16.11111111111111,15.664006866415473,36.0,-4.0,20.0,9,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
54,+/-,Home,OKC,7.476190476190476,11.011898326896446,24.0,-12.0,7.0,21,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
55,+/-,Home,ORL,9.142857142857142,12.97983784475717,24.0,-8.0,8.0,7,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
56,+/-,Home,PHI,7.8,19.378109069543168,34.0,-22.0,5.5,10,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
57,+/-,Home,PHO,12.5,13.600389267785467,37.0,-12.0,15.5,18,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
58,+/-,Home,POR,9.857142857142858,9.799416892273307,32.0,-10.0,10.0,21,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
59,+/-,Home,SAC,14.5,11.661903789690601,36.0,-2.0,16.5,16,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
60,+/-,Home,SAS,3.55,14.876597658562149,26.0,-19.0,0.5,20,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
61,+/-,Home,TOR,8.916666666666666,17.322913534776223,43.0,-16.0,8.5,12,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
62,+/-,Home,UTA,11.588235294117647,11.440382552221603,31.0,-14.0,12.0,17,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
63,+/-,Home,WAS,9.222222222222221,15.1803967156476,30.0,-10.0,11.0,9,9.364532019704434,13.327781183000232,43.0,-32.0,9.0,406
64,3P,Away,ATL,3.4,2.3190036174568114,6.0,0.0,4.0,10,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
65,3P,Away,BOS,3.0,2.1213203435596424,6.0,1.0,2.0,9,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
66,3P,Away,BRK,4.571428571428571,1.7182493859684491,7.0,2.0,5.0,7,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
67,3P,Away,CHA,4.25,0.5,5.0,4.0,4.0,4,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
68,3P,Away,CHI,2.2222222222222223,1.7159383568311668,6.0,0.0,2.0,9,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
69,3P,Away,CHO,4.75,2.9860788111948193,8.0,1.0,5.0,4,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
70,3P,Away,CLE,4.388888888888889,2.32982930172221,9.0,1.0,4.0,18,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
71,3P,Away,DAL,3.4,2.8233718443429607,11.0,0.0,3.0,15,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
72,3P,Away,DEN,4.277777777777778,2.1640255395784296,8.0,1.0,4.5,18,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
73,3P,Away,DET,3.25,2.187627547301936,7.0,0.0,3.0,8,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
74,3P,Away,HOU,3.25,2.069446470835178,7.0,0.0,3.0,24,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
75,3P,Away,IND,3.4285714285714284,2.439750182371333,7.0,0.0,3.0,7,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
76,3P,Away,LAC,3.04,2.423496097239138,9.0,0.0,3.0,25,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
77,3P,Away,LAL,2.6,2.3543273227945902,9.0,0.0,2.0,15,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
78,3P,Away,MEM,3.6842105263157894,2.2124052165246004,8.0,1.0,3.0,19,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
79,3P,Away,MIA,4.333333333333333,2.6457513110645907,8.0,1.0,4.0,9,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
80,3P,Away,MIL,2.75,2.052872551885702,6.0,0.0,2.0,8,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
81,3P,Away,MIN,3.066666666666667,3.390462814312833,11.0,0.0,2.0,15,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
82,3P,Away,NJN,1.5,0.7071067811865476,2.0,1.0,1.5,2,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
83,3P,Away,NOH,2.8,1.9235384061671346,6.0,1.0,2.0,5,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
84,3P,Away,NOP,4.428571428571429,1.9889806323953876,8.0,1.0,4.5,14,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
85,3P,Away,NYK,4.444444444444445,3.166666666666667,11.0,0.0,5.0,9,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
86,3P,Away,OKC,4.105263157894737,2.4696994158557763,12.0,2.0,4.0,19,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
87,3P,Away,ORL,4.222222222222222,3.032234233110042,10.0,1.0,3.0,9,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
88,3P,Away,PHI,2.6666666666666665,1.8027756377319946,5.0,0.0,3.0,9,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
89,3P,Away,PHO,4.0588235294117645,2.2491828581535485,9.0,1.0,4.0,17,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
90,3P,Away,POR,4.578947368421052,1.9239943830388153,7.0,1.0,5.0,19,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
91,3P,Away,SAC,4.235294117647059,2.704843150829311,10.0,1.0,3.0,17,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
92,3P,Away,SAS,2.9411764705882355,1.9193289268418179,6.0,0.0,3.0,17,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
93,3P,Away,TOR,3.727272727272727,2.1489955370316194,9.0,1.0,3.0,11,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
94,3P,Away,UTA,3.75,1.9148542155126762,8.0,0.0,4.0,16,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
95,3P,Away,WAS,3.5,2.877112750272011,11.0,1.0,2.5,10,3.64070351758794,2.3484925241648362,12.0,0.0,3.0,398
96,3P,Home,ATL,1.5714285714285714,1.5118578920369088,4.0,0.0,1.0,7,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
97,3P,Home,BOS,3.4444444444444446,2.9202359113225387,8.0,0.0,3.0,9,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
98,3P,Home,BRK,4.0,1.5491933384829668,6.0,2.0,4.0,6,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
99,3P,Home,CHA,3.75,3.095695936834452,8.0,1.0,3.0,4,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
100,3P,Home,CHI,2.7,1.7669811040931427,5.0,0.0,2.5,10,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
101,3P,Home,CHO,6.0,3.4641016151377544,11.0,3.0,5.0,4,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
102,3P,Home,CLE,4.1,2.3373399185263666,9.0,1.0,4.0,20,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
103,3P,Home,DAL,3.7333333333333334,2.433887738538802,10.0,1.0,3.0,15,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
104,3P,Home,DEN,3.3684210526315788,1.8321367706038842,8.0,1.0,3.0,19,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
105,3P,Home,DET,3.0,1.3228756555322951,5.0,1.0,3.0,9,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
106,3P,Home,HOU,3.6923076923076925,1.6677944901990958,7.0,0.0,3.0,26,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
107,3P,Home,IND,3.111111111111111,2.3687784005919825,8.0,0.0,3.0,9,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
108,3P,Home,LAC,4.48,2.5185974933151454,9.0,0.0,4.0,25,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
109,3P,Home,LAL,3.466666666666667,2.065591117977289,8.0,1.0,3.0,15,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
110,3P,Home,MEM,4.333333333333333,2.5437350953458413,10.0,1.0,4.0,18,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
111,3P,Home,MIA,4.142857142857143,1.5735915849388864,7.0,2.0,4.0,7,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
112,3P,Home,MIL,2.75,2.187627547301936,6.0,0.0,2.0,8,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
113,3P,Home,MIN,4.2,1.740279123753264,7.0,1.0,4.0,15,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
114,3P,Home,NJN,2.5,0.7071067811865476,3.0,2.0,2.5,2,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
115,3P,Home,NOH,2.0,1.4142135623730951,4.0,1.0,1.0,5,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
116,3P,Home,NOP,4.846153846153846,3.158220855855235,13.0,2.0,4.0,13,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
117,3P,Home,NYK,4.777777777777778,2.5873624493766707,8.0,1.0,6.0,9,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
118,3P,Home,OKC,3.3333333333333335,1.7416467303484175,7.0,1.0,3.0,21,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
119,3P,Home,ORL,3.142857142857143,2.1157009420498154,7.0,0.0,3.0,7,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
120,3P,Home,PHI,3.8,2.699794230842212,10.0,1.0,3.0,10,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
121,3P,Home,PHO,3.2777777777777777,2.1640255395784296,7.0,0.0,3.0,18,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
122,3P,Home,POR,4.476190476190476,2.65742446024431,9.0,0.0,5.0,21,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
123,3P,Home,SAC,3.0,2.4765567494675613,10.0,0.0,2.0,16,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
124,3P,Home,SAS,3.35,2.2307657406087458,7.0,0.0,3.0,20,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
125,3P,Home,TOR,3.6666666666666665,1.3706888336846839,6.0,2.0,3.5,12,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
126,3P,Home,UTA,2.9411764705882355,1.712840777600698,6.0,0.0,3.0,17,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
127,3P,Home,WAS,5.333333333333333,3.2015621187164243,11.0,1.0,5.0,9,3.6995073891625614,2.271313266431175,13.0,0.0,3.0,406
128,3P%,Away,ATL,0.3683333333333334,0.19505960627459493,0.6,0.0,0.444,9,0.41499240506329116,0.19620001046026245,1.0,0.0,0.4,395
129,3P%,Away,BOS,0.33688888888888896,0.15163067338474465,0.625,0.2,0.25,9,0.41499240506329116,0.19620001046026245,1.0,0.0,0.4,395
130,3P%,Away,BRK,0.41571428571428576,0.14719229405295453,0.556,0.2,0.467,7,0.41499240506329116,0.19620001046026245,1.0,0.0,0.4,395
131,3P%,Away,CHA,0.546,0.20128421034282182,0.8,0.313,0.5355000000000001,4,0.41499240506329116,0.19620001046026245,1.0,0.0,0.4,395
132,3P%,Away,CHI,0.3098888888888889,0.17705891988575756,0.545,0.0,0.33299999999999996,9,0.41499240506329116,0.19620001046026245,1.0,0.0,0.4,395
133,3P%,Away,CHO,0.40325,0.2707291081505644,0.727,0.1,0.393,4,0.41499240506329116,0.19620001046026245,1.0,0.0,0.4,395
